objectid,fire_name,fire_type,landowner,fuel_model
302281,FD140007,WF,City,000
302283,FD070029,WF,Private,000
302284,FD070030,WF,Private,000
302285,FD140008,WF,Private,000
302286,RX DELETEME3,RX,Private,000
302287,254 F,WF,BIA,000
302288,25 Fairmeadow Rd,WF,Private,000
302289,LAC-116195,WF,Private,000
302290,FD140009,WF,Private,000
302291,FD140010,WF,OthLoc,000
302293,FD060003,WF,Private,000
302294,LAC-116241,WF,Private,000
302296,FD060004,WF,Private,000
302297,Tommy 2,WF,Private,000
302299,Soldiers Delight,WF,State,Tall Grass (2.5 feet)
302300,Bulldog,WF,BLM,000
302301,FD070031,WF,State,000
302302,SHAW,WF,Private,000
302303,TRASH CREEK 3,WF,Private,000
302305,Kickapoo Restoration RX,RX,State,000
302306,RX Forks 5,RX,USFS,000
302307,Admin - Ditch RX,RX,USFS,000
302308,RX Marcy Rush,RX,USFWS,000
302309,Wolf Creek,WF,Private,000
302311,ABO,WF,Private,000
302312,Overlook Fire,WF,Private,000
302314,Morning Star,WF,Private,000
302315,SNOW 2,WF,NPS,000
302316,Chamnesstown Piles RX,RX,USFWS,000
302318,Brazil 1,WF,USFS,000
302319,Karl Court,WF,Private,000
302320,IRENE,WF,Private,000
302322,Nichols Lake,WF,Private,000
302323,CR17,WF,NPS,000
302324,SWEET GUM,WF,BIA,000
302325,LAC-116603,WF,Private,000
302326,Aden Road,WF,Private,000
302329,Saved Church,WF,Private,000
302330,Fort Scott ABC RX,RX,NPS,000
302331,Bisbee Fire,WF,Private,000
302333,Contreras,WF,USFS,000
302334,GOOD EGG,WF,Private,000
302335,LAC-116654,WF,Private,000
302337,PALM DR  DHSP,WF,Private,000
302339,BUNCH,WF,Private,000
302340,Del Porto,WF,Private,Short Grass (1 foot)
302341,LAC-116687,WF,Private,000
302343,Deseret,WF,Private,000
302347,8TH ST  LELS,WF,Private,000
302348,INDIO BL / MONROE ST UNDERPASS,WF,Private,000
302349,White Feather,WF,Private,000
302350,Big Hill Fire,WF,Private,Hardwood Litter
302351,Newton Hill,WF,Private,000
302353,LAC-116837,WF,Private,000
302354,LAC-116963,WF,Private,000
302355,ANA,WF,Private,000
302360,LEMON ST  WILD,WF,Private,000
302365,I 10  E/ HARGRAVE ST ONRP,WF,Private,000
302366,LIMONITE AV / CLAY ST,WF,Private,000
302368,LAC-117237,WF,Private,000
302370,Agropelter RX,RX,USFS,000
302372,Ahouse South RX,RX,USFS,000
302373,LAC-117280,WF,Private,000
302375,McElroy 18 Fire,WF,State,Hardwood Litter
302376,2600,WF,Private,Short Grass (1 foot)
302377,Crooks Point Fire,WF,NPS,000
302380,LAKE SIDE,WF,State,000
302381,FD070032,WF,Private,000
302382,BEEN BETTER,WF,State,000
302384,Wildcat,WF,Private,000
302385,SPADE,WF,Private,Timber (Grass and Understory)
302386,FD070033,WF,Private,000
302387,CACTUS,WF,BIA,000
302388,MANZANITA,WF,NPS,000
302389,FD040010,WF,State,000
302390,FD040011,WF,State,000
302392,FD070034,WF,Private,000
302393,Nighthawk,WF,BIA,000
302395,CLOVER,WF,NPS,000
302396,HARJO,WF,Private,000
302397,Birch Branch #9 - Magoffin County,WF,Private,000
302398,BUCK,WF,NPS,000
302399,DIVIDE,WF,USFS,000
302400,JACKSTRAW,WF,NPS,000
302401,Zanzibar,WF,Private,Tall Grass (2.5 feet)
302402,DOGWOOD,WF,Private,000
302403,BROOK,WF,NPS,000
302404,MOSS,WF,NPS,000
302405,Bowen Hill RX,RX,USFS,000
302406,Antelope TC,WF,Private,000
302407,6TH,WF,Private,000
302408,LA CIENEGUITA,WF,Private,000
302409,LAC-117613,WF,Private,000
302410,HANGING TREE,WF,Private,000
302411,Park Road,WF,Private,000
302412,FLINT ROCK,WF,Private,000
302413,Overhead Fire,WF,Private,000
302414,FD070035,WF,Private,000
302415,SURRETT,WF,Private,000
302416,Oak Vail Ridge Fire,WF,Private,Hardwood Litter
302417,Ashes in the garden,WF,Private,000
302418,Mount Tabor WC RX,RX,USFS,000
302419,South End East RX,RX,USFS,000
302420,Satterly Hill RX,RX,USFS,000
302421,Aman North RX,RX,USFS,000
302422,COUGAR,WF,NPS,000
302424,Brakefield,WF,USFS,000
302425,BARREL,WF,USFS,000
302426,Buckman,WF,USFS,000
302427,FD070036,WF,Private,000
302428,GRDA UNIT 4,WF,Private,000
302429,Oak Spring 1,WF,BIA,000
302431,Shiprock 2,WF,BIA,000
302432,SUNLIGHT CANAL,WF,Private,000
302435,Monterey,WF,Private,000
302437,SON // Papago Springs,WF,Private,000
302439,LAC-117876,WF,Private,000
302441,GOETZ RD  PERR,WF,Private,000
302443,FD05008,WF,Private,000
302444,BEE BRANCH (26),WF,Private,Southern Rough
302445,KENT RD,WF,Private,Southern Rough
302446,Elk Creek,WF,Private,Medium Logging Slash
302447,Gladiator,WF,NPS,Hardwood Litter
302448,VAN BUREN BL ONRP  / LIMONITE AV,WF,Private,000
302449,Muzzle Loader Club Fire,WF,Private,Hardwood Litter
302451,SUNNYMEAD BL  MOVA,WF,Private,000
302452,BERDOO CANYON RD / DILLON RD,WF,Private,000
302457,Red Oak Peak Fire,WF,Private,Timber (Grass and Understory)
302458,LAC-118327,WF,Private,000
302459,PINEVIEW RD  PINION_HILLS,WF,Private,000
302460,LAC-118406,WF,Private,000
302463,Ever Blooming,WF,Private,000
302464,Woolwich Woodstove Fire,WF,Private,000
302465,CANEY CREEK TANEY CO,WF,Private,000
302466,LAC-118500,WF,Private,000
302467,FD14001,WF,Private,000
302468,FD140012,WF,Private,000
302469,FD140013,WF,Private,000
302470,FD140014,WF,Private,000
302472,LAC-118541,WF,Private,000
302473,FD140015,WF,Private,000
302474,Plains Road Fire 605,WF,Private,000
302476,Plains Road 426,WF,Private,000
302477,New Building Fire,WF,Private,000
302478,FD05009,WF,Private,000
302479,FD140016,WF,Private,000
302480,FD090015,WF,Private,000
302481,FD090014,WF,Private,000
302482,FD090016,WF,Private,000
302483,FD140017,WF,Private,000
302484,FD140018,WF,Private,000
302485,LAC-118630,WF,Private,000
302486,FD140019,WF,City,000
302487,FD140020,WF,Private,000
302488,FD140021,WF,Private,000
302489,Treestand Fire,WF,Private,000
302491,WET CREEK,WF,Private,Tall Grass (2.5 feet)
302492,Mesa Farm 2,WF,BIA,000
302493,Campbell Pasture RX,RX,USFS,000
302494,LAC-118712,WF,Private,000
302495,LAC-118725,WF,Private,000
302497,2023 FWS North Zone RX Support,RX,Private,000
302498,Houston - Black Hollow Lane,WF,Private,Hardwood Litter
302499,Cottontail,WF,Private,000
302500,WEST PRISON,WF,BIA,000
302501,Wilson Cemetery Road,WF,Private,000
302502,Bear Cemetery Road - Greenup County,WF,Private,000
302503,FD0100034,WF,Private,000
302504,FD0100032,WF,Private,000
302505,FD0100033,WF,Private,000
302506,Flintridge Rd - Carter County,WF,Private,000
302507,094,WF,USFS,000
302509,BIG PINE,WF,Tribal,000
302511,Fog Fire,WF,Private,000
302512,FD05012,WF,Private,000
302513,Cradle Board,WF,BIA,000
302514,FD05011,WF,Private,000
302515,FD05013,WF,Private,000
302516,FD05010,WF,Private,000
302518,REY,WF,Private,000
302519,OLIVE DR  HEM,WF,Private,000
302520,Merrill Fire,WF,Private,000
302521,Units C1 and D RX,RX,USFWS,000
302523,Unit 7 RX,RX,USFWS,000
302525,BRYANT,WF,Private,000
302526,South Begley Road,WF,Private,000
302527,POLK,WF,Private,000
302529,ECHO MOTEL,WF,NPS,000
302530,Route 1559,WF,Private,000
302532,MAIN,WF,Private,000
302533,Tower Trail,WF,Private,000
302535,MILE MARKER 127,WF,Private,000
302536,SOUTH GOAD,WF,Private,000
302537,I-90 MM41,WF,Private,000
302538,FD030010,WF,Private,000
302539,Cumberland 1109 Rock Quarry Rd,WF,Private,Hardwood Litter
302540,285,WF,State,000
302541,Bachelor Grade,WF,Private,000
302542,096,WF,USFS,000
302543,EASTER23,WF,Tribal,000
302544,Richardson House Fire,WF,Private,000
302546,Gregory Branch Road,WF,Private,000
302547,5460 Highway 1715 - Lawrence County,WF,Private,000
302548,CLAY ST / VAN BUREN BL,WF,Private,000
302549,High Country,WF,Private,000
302550,WOODED,WF,USFS,000
302551,INDIO,WF,Private,000
302553,Midland Trail - Boyd County,WF,Private,000
302554,Grape Creek - Magoffin County,WF,Private,000
302555,BLUFF,WF,USFS,000
302556,River Road 2,WF,Private,000
302557,Penrose Peak,WF,Private,000
302558,0050 NE,WF,USFS,000
302560,GRAPEFRUIT BL / MITCHELL DR,WF,Private,000
302562,Hwy 491 mm 94,WF,BIA,000
302565,MALKI RD / MORONGO RD,WF,BIA,000
302571,MONTE ROSA   ANZA,WF,Private,000
302572,LAC-119374,WF,Private,000
302573,LAC-119401,WF,Private,000
302575,CORTE DE FLORES   GOOD,WF,Private,000
302583,PERRIS UNION HIGH SCH DIST PERR,WF,Private,000
302586,HY 111   INDO,WF,Private,000
302589,SC East End RX,RX,USFS,000
302590,E 7TH ST /S SAN JACINTO AV,WF,Private,000
302591,RX Big Branch,RX,USFS,000
302592,Blodgett Annex RX,RX,Private,000
302593,Drummond Unit 1 RX,RX,USFS,000
302594,SYCAMORE,WF,USFS,000
302595,Blodgett West RX,RX,USFS,000
302596,Drummond Unit 3 RX,RX,USFS,000
302597,RX Alamo 20,RX,USFS,000
302598,Shrine,WF,Private,000
302599,Bunny,WF,USFWS,000
302600,LAC-119717,WF,Private,000
302602,PYGMY,WF,Tribal,000
302604,8 Douglas Drive,WF,Private,000
302605,WHEATON,WF,BLM,000
302606,Runions Creek,WF,Private,000
302607,Mullen,WF,USFS,000
302608,HY 74  E/ HY 243,WF,Private,000
302609,CFS2304-0957,WF,Private,000
302610,RX C-10 Cancelled,RX,USFS,000
302611,SNOWS,WF,Private,000
302612,SUNSET,WF,Tribal,000
302613,Settlers,WF,City,000
302614,2023 Pompey's Pillar RX,RX,BLM,000
302615,RX Henry Mtn,RX,USFS,000
302616,Coal Creek RX,RX,Private,Tall Grass (2.5 feet)
302617,TINAJA,WF,USFS,Tall Grass (2.5 feet)
302618,Connor,WF,USFS,000
302619,SC/BN/82,WF,BLM,000
302620,FD120001,WF,Private,000
302621,POLE,WF,BIA,000
302622,23001194,WF,Private,000
302623,21,WF,Private,000
302624,Roach Mill RX,RX,USFS,000
302626,Bramlett Ridge RX,RX,USFS,000
302627,Comp 119  RX,RX,USFS,000
302630,SDPRA,WF,BIA,000
302631,Schlee WPA RX,RX,USFWS,000
302632,FD0100035,WF,Private,000
302633,R-22,WF,BIA,000
302634,MILLER,WF,Private,000
302636,Only The Begining Fire,WF,Private,000
302637,Johnny Crow Jenkins South Crow RX,RX,USFS,000
302638,FD070037,WF,Private,000
302639,Larnus Hill Fire,WF,Private,000
302640,JAYNE ST  DHSP,WF,Private,000
302641,SEZ Piles RX,RX,USFS,000
302642,General,WF,USFS,000
302644,FD020061,WF,Private,000
302645,FD020060,WF,Private,000
302646,JACKSON,WF,Private,000
302648,FD020062,WF,Private,000
302649,FD020063,WF,Private,000
302650,FD020064,WF,Private,000
302651,FD020066,WF,Private,000
302652,FD020065,WF,Private,000
302653,FD020067,WF,Private,000
302654,FD020068,WF,Private,000
302655,FD020069,WF,Private,000
302656,FD020070,WF,Private,000
302657,FD020071,WF,Private,000
302658,FD020072,WF,Private,000
302659,FD020075,WF,Private,000
302660,FD020074,WF,Private,000
302661,FD020073,WF,Private,000
302663,FD070038,WF,Private,000
302668,Blueberry Blunder,WF,Private,000
302669,Tryon RX Burn,RX,State,000
302670,GREY CLOUD,WF,BIA,000
302671,SALT FORK CREEK,WF,BIA,000
302672,Old Warf Fire,WF,Private,000
302673,MM42 Fire,WF,Private,000
302674,Chadwick,WF,Private,000
302675,LAMBERT 1,WF,BIA,000
302676,FD060005,WF,Private,000
302677,Crystal Spring,WF,Private,000
302678,Bolen,WF,Private,000
302679,Jackson - Gaw Branch Road,WF,Private,000
302680,Corner Fire,WF,Private,000
302681,Collins,WF,USFS,000
302682,3VS001,WF,Private,000
302683,RX C-112-113,RX,USFS,000
302684,Basin,WF,BLM,000
302685,334 Command,WF,BIA,000
302686,RX C-69-71,RX,USFS,000
302687,Centerline,WF,Private,000
302688,FD060005Nashua Rd,WF,Private,000
302689,SIDE SLOPE,WF,Private,000
302690,Stargap Hill - Powell County,WF,Private,000
302691,FD05015,WF,Private,000
302693,FD0100037,WF,Private,000
302694,FD060007,WF,Private,000
302695,Cliffview Resorts - Wolfe County,WF,Private,000
302696,FD020077,WF,Private,000
302697,FD020076,WF,Private,000
302698,FD0100038,WF,Private,000
302699,FD070039,WF,OthLoc,000
302700,The Pond - Greenup County,WF,Private,000
302701,FD0100039,WF,Private,000
302702,FD020078,WF,Private,000
302703,FD020079,WF,Private,000
302704,HAM,WF,Private,000
302705,Doumecq,WF,Private,000
302706,Gregory Creek,WF,Private,000
302707,North Oak City,WF,Private,000
302708,West Franklin Fires,WF,Private,000
302709,LAC-120132,WF,Private,000
302710,Oasis,WF,Private,000
302713,TWELVE MILE,WF,Private,000
302714,OWL SPRINGS,WF,BIA,000
302715,Gibson,WF,Private,000
302716,ASPEN PILES RX,RX,USFS,000
302717,BUCK RX,RX,USFS,000
302718,FIELDS POINT LAND PILES RX,RX,USFS,000
302719,CRUM RX,RX,USFS,000
302720,HORSE CAMP PILES RX,RX,USFS,000
302721,SOUTHWEST,WF,Private,000
302722,25 MILE FIRE CAMP PILES RX,RX,USFS,000
302723,JEMEZ 2,WF,BIA,000
302724,Keller Fire,WF,Private,Tall Grass (2.5 feet)
302725,FD110001,WF,Private,000
302726,Wickert,WF,Private,000
302729,197 Fire,WF,Private,000
302730,LAC-120211,WF,Private,000
302731,JANESVILLE GRADE   JANESVILLE,WF,Private,000
302733,Adams Road,WF,Private,000
302734,Morgan County- Knepp Road,WF,Private,000
302735,Paw Paw Strip,WF,Private,Tall Grass (2.5 feet)
302736,Old Lick Rd - Magoffin County,WF,Private,000
302738,Chicken Coop,WF,Private,000
302740,Van Auken,WF,NPS,000
302741,Hampton MF,WF,USFS,000
302742,Board Fork,WF,Private,000
302743,1 Mile,WF,Private,000
302744,Golden Goose Egg - Rosebud,WF,Private,000
302745,Meridian,WF,USFS,000
302746,EASTER,WF,BIA,000
302747,Brooks,WF,Private,000
302749,PALOMAS,WF,Private,000
302750,Badrock,WF,Private,000
302751,Thornapple,WF,Private,000
302752,LILGEMMY,WF,BLM,000
302753,Upland,WF,Private,000
302754,Bluegrass Lane - Rowan County,WF,Private,000
302756,Gulston,WF,Private,000
302758,Sheep Gap,WF,Private,000
302759,Rocky Ford,WF,Private,000
302760,BRUTUS WY / GATEWAY DR,WF,Private,000
302761,LAC-120327,WF,Private,000
302762,Bennoch Rd Spread To Shed Fire,WF,Private,000
302763,199 Highway Fire,WF,Private,000
302764,Horsley Cemetery Road - Greenup County,WF,Private,000
302765,Union County-270 Lambdin Ridge Rd,WF,Private,000
302766,200 Swanson Lane,WF,Private,000
302767,Hancock County- Horton Ford Road,WF,Private,000
302768,Hancock County-310 Hummingbird Lane,WF,Private,Hardwood Litter
302769,Morgan County- 153 Dakota Trail,WF,Private,000
302770,Mt Canada Lane,WF,Private,000
302771,Flower Bed Fire,WF,Private,000
302772,Fentress - Livingston Highway,WF,Private,Timber (Litter and Understory)
302773,Ivyton Road - Magoffin County,WF,Private,000
302774,Trujillo Creek,WF,Private,Timber (Grass and Understory)
302775,MORENO BEACH DR / CACTUS AV,WF,Private,000
302777,Thelma Lane- Greenup County,WF,Private,000
302779,Cascade Fire,WF,Private,000
302780,Grundy - North 60th Avenue,WF,Private,Hardwood Litter
302782,Mustang Fire,WF,Private,000
302783,Highland Shore Barrel,WF,Private,000
302784,Zornes Branch - Carter County,WF,Private,Timber (Litter and Understory)
302785,CLINTON,WF,Private,000
302786,TENDALL,WF,Private,000
302787,Runway Fire,WF,Private,000
302788,Slash and Dash Fire,WF,Private,000
302789,LIMONITE AV / PATS RANCH RD,WF,Private,000
302791,FY23 WI-GLA RX Support,RX,Private,000
302793,Campbell County- Elk Valley- Tennessee,WF,Private,Hardwood Litter
302794,HY 74  E/ MENIFEE RD,WF,Private,000
302796,Prince Road - Lawrence County,WF,Private,000
302798,AURORA RD / CORKILL RD,WF,Private,000
302799,Fd070040,WF,City,000
302801,CRESTMORE RD / 46TH ST,WF,OthLoc,000
302802,Sorrell Road - Menifee County,WF,Private,000
302803,LAC-120580,WF,Private,000
302804,W IMOLA AVE  NAPA_CITY,WF,Private,000
302806,REQUA AV  INDO,WF,Private,000
302807,Pond,WF,USFS,000
302808,Tidwell,WF,Private,000
302809,LAC-120661,WF,Private,000
302810,LAC-120654,WF,Private,000
302811,CORAL MOUNTAIN APT LAQ,WF,Private,000
302812,PROSPECT AV  HIGH,WF,Private,000
302813,SKY,WF,Private,000
302814,LAC-120731,WF,Private,000
302815,PERRIS BL OFRP  / HY 60  W,WF,Private,000
302816,I 10  E/ SUNSET AV OFRP,WF,Private,000
302817,LAC-120743,WF,Private,000
302819,LAC-120801,WF,Private,000
302821,LAC-120859,WF,Private,000
302822,Ridge Road,WF,Private,000
302823,RX C-125 Unit 3 EN,RX,USFS,000
302824,RX C-198 FM,RX,USFS,000
302825,DILLON RD / PALM DR,WF,Private,000
302826,RX Whitewater Davis Ridge,RX,Private,000
302827,Pit Party Fire,WF,Private,000
302828,Storage Unit Fire,WF,Private,000
302829,Well House Fire,WF,Private,000
302830,RX Alamo 17,RX,USFS,000
302831,RX North Shamshire,RX,USFS,000
302832,Strack,WF,Private,000
302833,RX County Line,RX,USFS,000
302834,RX Meyer Branch,RX,USFS,000
302835,Terry Berry RX,RX,USFS,000
302836,Predmore Pasture RX,RX,USFS,000
302837,Richville Road RX,RX,Private,000
302838,Improvement Road - Magoffin County,WF,Private,000
302839,Ahouse West RX,RX,USFS,000
302840,RX Glover,RX,USFS,000
302841,23 Furnessville Pile Burn RX BIL,RX,NPS,000
302843,BIENVILLE CPT 207 208 211 95 SUB 1 RX,RX,USFS,000
302844,RX C-50-52 Cancelled,RX,USFS,000
302845,SIPBA Tom Crause RX,RX,Private,000
302846,RX North Henry Mtn,RX,USFS,000
302847,BK Balls Mt. RX,RX,USFS,000
302848,RX Fifty Six West,RX,USFS,000
302849,South Street Fire,WF,Private,000
302850,Dicenzo Avenue Fire,WF,Private,000
302851,Airline Road Fire,WF,Private,000
302852,Bogue Chitto Unit 20A Rx,RX,USFWS,000
302853,River Road Fire,WF,Private,000
302854,Easter - Garfield,WF,Private,000
302855,CHICKASAWHAY CPT 423 and 424 RX,RX,USFS,000
302856,Morgan County- WMA Road TWRA RX,RX,State,Hardwood Litter
302857,Montegail Pond Look Fire,WF,Private,000
302858,THUNDER RANCH,WF,Private,000
302860,Garner and 18th,WF,Private,000
302861,RX C-19-20,RX,USFS,000
302862,RX WINN 4-5,RX,USFS,000
302863,Sprandal  - Custer,WF,State,000
302864,TXHGR FY23 RX Big Mineral,RX,Private,000
302865,TXHGR FY23 RX Harris Creek,RX,Private,000
302866,TXHGR FY23 RX Sandy,RX,Private,000
302867,DOWN POUR,WF,Private,000
302868,SMR Unit 100 101 Rx 0411,RX,USFWS,000
302869,Central Zone Track 82 RX,RX,USFS,000
302870,Portal Sign RX,RX,USFS,000
302871,Cherryfield Dam Fire,WF,Private,000
302872,Ice Cave Creek,WF,USFS,000
302873,Union County- 685 Hubbs Grove Road,WF,Private,000
302874,MERV,WF,BIA,000
302876,8 Hotel 23,WF,Private,000
302877,Hughes RX,RX,Private,000
302878,UPPER JACKS FORK SHANNON CO,WF,Private,000
302879,RANGER 2,WF,Private,000
302880,Fine Cut,WF,Private,000
302881,Claiborne County 6 Mile Rd RX,RX,Private,Hardwood Litter
302883,Union County- Big Springs Rd RX,RX,State,Hardwood Litter
302884,FD070041,WF,Private,000
302885,Turkey,WF,USFS,000
302886,Wildflower Road,WF,Private,Short Grass (1 foot)
302887,Bible Lane,WF,Private,000
302888,Chestnut Ridge Rx Units A and B,RX,USFS,000
302891,134,WF,BLM,000
302892,Lighthouse,WF,Private,000
302893,FD090017,WF,Private,000
302894,Koyama Pasture,WF,Private,000
302896,CHILES POPE VALLEY RD  RUTHERFORD,WF,Private,000
302897,Bounds Branch RX,RX,USFS,000
302898,Antique Fire,WF,Private,000
302900,Community School,WF,Private,000
302901,FD0100040,WF,Private,000
302902,FD090018,WF,State,000
302903,WILMOT ST / ALESSANDRO BL,WF,Private,000
302904,FD090019,WF,Private,000
302905,FD090020,WF,Private,000
302906,LAC-121152,WF,Private,000
302907,Cutoff Fire,WF,Private,000
302908,TUCKER 2,WF,State,000
302910,Sequatchie - Sullivan Loop Road,WF,Private,Timber (Litter and Understory)
302912,Gardenia Drive,WF,Private,000
302913,RED LAKE 001 15,WF,BIA,000
302915,LITTLE JOHN,WF,BIA,000
302916,MITCHELL DR / GRAPEFRUIT BL,WF,Private,000
302917,Holmes Mill,WF,Private,Timber (Litter and Understory)
302922,FD090021,WF,Private,000
302923,Easter Morn,WF,Private,000
302924,Union County- Long Hollow Rd RX,RX,State,Hardwood Litter
302925,EASTER AFTERNOON,WF,Private,000
302926,FD090022,WF,Private,000
302927,SUTTER CAR FIRE,WF,USFWS,000
302928,Old State,WF,Private,000
302929,GILMAN ST  BAN,WF,Private,000
302930,FD090023,WF,Private,000
302931,Neibauer and S 56th St W,WF,Private,000
302932,Duck Club,WF,Private,000
302933,FD05018,WF,Private,000
302934,EASY,WF,Private,000
302935,FD0100041,WF,Private,000
302936,Crooked Creek,WF,Private,Hardwood Litter
302937,Campbell County- Crumley Loop Rd RX,RX,State,000
302938,HOME AV / 5TH ST,WF,Private,000
302939,22ND ST OFRP  / I 10  E,WF,Private,000
302940,City Boys,WF,BIA,000
302941,Grundy - Lee Hargis Road,WF,Private,000
302943,McCann,WF,Private,Timber (Litter and Understory)
302944,Gobbler,WF,Private,000
302945,3 Mile,WF,Private,000
302946,MA070042,WF,Private,000
302947,Lakewood,WF,Private,000
302948,Car,WF,USFS,000
302949,Dotson,WF,Private,000
302950,Clear Creek Strip,WF,Private,000
302951,Prather 41123,WF,USFS,000
302952,Meathouse Fork,WF,Private,Tall Grass (2.5 feet)
302953,FD090024,WF,Private,000
302954,Hawkins County- 7526 Tennessee 66,WF,Private,Timber (Litter and Understory)
302955,Wayne - Blowing Springs Road,WF,Private,Timber (Litter and Understory)
302956,Meyers Fork Road - Menifee County,WF,Private,000
302957,Black Lodge,WF,BIA,000
302958,Linscott Ash Fire,WF,Private,000
302959,Snyder,WF,Private,000
302960,Central Mountain,WF,Private,Hardwood Litter
302962,Campbell - Dillon Dr,WF,Private,000
302963,Esmond,WF,Private,000
302964,Henderson County- 1159 Mount Ararat Road,WF,Private,000
302965,Battle Creek,WF,Private,000
302966,CORTE AZULEJO ST / CALLE NOPAL,WF,Private,000
302967,Hardin Road,WF,Private,000
302968,Justin Road,WF,Private,Hardwood Litter
302969,Decatur County- Sugar Tree,WF,Private,Timber (Litter and Understory)
302970,Mountain Parkway - Magoffin County,WF,Private,000
302971,1100 S Main Fire,WF,Private,000
302972,OLD STATE,WF,USFS,000
302973,ADOBE,WF,Private,000
302974,ROSEMARY,WF,BIA,Timber (Grass and Understory)
302976,Highland Road - Calloway,WF,Private,000
